category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,assignment_margin_core_candidate,assignment_margin_emerging_candidate,assignment_margin_multiyear_ratio,assignment_margin_yoy_ratio,equal_quarter_quota_core_candidate,equal_quarter_quota_emerging_candidate,equal_quarter_quota_multiyear_ratio,equal_quarter_quota_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status,core_followup,emerging_followup,potential_followup,review_display_name,review_reason
N0066,Phase (matter) / Phase transition / Phase change,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,26,11973,0.0021680438517548,26,11985,0.0021659174499387,13,9992,0.0013181019332161,11,7998,0.0013942774005819,11,7996,0.001394615571186,26,26,1.000981755706455,3,50,16.666666666666668,0.0016260989279122,1.33327918402751,1.000981755706455,0.2488162688965127,2,2,3,65,0.0018840210783032,7,0,0.5833333333333334,57,130,34.333333333333336,1.641509433962264,0.3938806877882478,0.0016708023159636,1.2976064439463662,0.8108885176273092,0.1367307438140558,0.5558160317644547,55.99000000000001,71.22,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,recent_growth | quarters | peak | lower95 | qvalue,202,135,False,False,1.136120247401168,0.8164127951256664,False,False,1.335327852657233,1.0020511978995732,False,False,1.352023126687127,1.030095605366755,False,False,1.654141252519248,1.2797279992935044,False,False,1.094009979405714,0.7948717948717948,False,False,未进入候选范围审阅,False,False,False,Phase (matter) / Phase transition / Phase change,未进入候选范围审阅
N0067,Geology / Geochemistry / Geotechnical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11973,0.001022662194224,37,11985,0.0030649775234981,22,9992,0.0021968365553602,17,7998,0.0021217264791464,15,7996,0.0018796992481203,12,37,0.333660585235485,3,76,25.33333333333333,0.0024611801860016,0.4155169946680714,0.333660585235485,-0.3823045873284432,1,1,3,71,0.0020948254243608,6,1,0.5,32,147,55.333333333333336,0.5857988165680473,0.3611268010575876,0.002531017369727,0.4040518277179153,0.2222032480460128,0.9990307720688196,0.9999999999869336,52.78,12.94,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,227,452,False,False,0.2846499332900842,0.3423666560204407,False,False,0.4161643248959388,0.3340170659665245,False,False,0.424539179828925,0.3287539166064112,False,False,0.4326576280358861,0.3970259552484054,False,False,0.3845727453650566,0.3333333333333333,False,False,未进入候选范围审阅,False,False,False,Geology / Geochemistry / Geotechnical engineering,未进入候选范围审阅
N0068,Quantum dot / Lead sulfide / Multiple exciton generation,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,6,11973,0.0005317843409964,12,11985,0.0010216591744993,9,9992,0.0009275532122632,9,7998,0.0011517943743937,7,7996,0.0009095318942517,6,12,0.5205105129673566,3,30,10.0,0.0010336689203854,0.5144629295792043,0.4617007625830508,-0.2781560657298354,1,0,3,27,0.000826998909253,2,0,0.1666666666666666,13,64,26.666666666666668,0.5060240963855421,0.4322259681465132,0.0010090984284532,0.5269895641514317,0.2259785856172012,0.9427690485299576,0.9999999999869336,23.0,18.78,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,410,424,False,False,0.6281382552995028,0.5789108910891089,False,False,0.5153061826046351,0.5210666229077782,False,False,0.5703040180242097,0.5574522933760886,False,False,0.4425585484344017,0.3777372448719647,False,False,0.4467497380858602,0.4666666666666667,False,False,未进入候选范围审阅,False,False,False,Quantum dot / Lead sulfide / Multiple exciton generation,未进入候选范围审阅
N0069,Nanorod / Process engineering / Biochemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,0,11973,4.090648776896016e-05,0,11985,4.086636697997548e-05,0,9992,4.881859011911736e-05,0,7998,6.062075654704171e-05,0,7996,6.063545961678389e-05,0,0,1.000981755706455,3,0,0.0,5.010190454871152e-05,0.816465723956439,0.6746297962856909,-0.0884112548773838,4,0,3,0,4.353048162268434e-05,0,0,0.0,0,0,0.0,1.0,0.0,1.6542597187758478e-05,2.4727971856336413,0.0490630032437692,0.5,0.9999999999869336,0.27,48.81,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | recent_growth | trend | peak | lower95 | qvalue,500,266,False,False,0.7988057843741726,0.9648514851485148,False,False,0.8178440195309298,1.0020511978995732,False,False,0.8129709992470641,0.9862617498192336,False,False,0.7336414379806304,0.9821168366671084,False,False,0.9998787780826816,1.0,False,False,未进入候选范围审阅,False,False,False,Nanorod / Process engineering / Biochemical engineering,未进入候选范围审阅
N0070,Artificial neural network / Artificial intelligence / Machine learning,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,95,11973,0.0078131391638713,59,11985,0.004863097670617,73,9992,0.0071763327475102,59,7998,0.0072138700290979,61,7996,0.0074581615328644,95,59,1.606617775965823,3,191,63.66666666666666,0.0064177668157417,1.2174233480573018,1.0475958625249349,0.0425091657565634,3,4,3,227,0.0066175231939995,12,3,1.0,172,366,119.0,1.4416666666666669,0.4602654444030766,0.0063358147229114,1.233170398057508,0.96469316209062,0.0395127903827826,0.2599525683077808,89.29,70.30999999999999,False,False,平稳或增长证据不足,2026Q2,True,False,,multiyear | peak | lower95 | qvalue,27,142,False,False,1.1855979241810657,1.5097087944088528,True,False,1.2194877106334292,1.6083342756203238,True,False,1.1386448998903165,1.5110615799982752,False,False,1.192290743477399,1.4045326803948968,False,False,1.17613706704398,1.4175824175824174,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Artificial neural network / Artificial intelligence / Machine learning,通用神经网络混入太阳风及森林火灾，尚未重新统计能源专属子集。
N0071,Nanorod / Chemical engineering / Hydrothermal circulation,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,10,11973,0.0008590362431481,23,11985,0.0019207192480588,21,9992,0.002099199375122,20,7998,0.0024854510184287,15,7996,0.0018796992481203,10,23,0.4472471674433096,3,64,21.33333333333333,0.0021684565472032,0.3961510062334971,0.3456258991944415,-0.4467500938624531,1,0,3,54,0.0016263182887763,5,0,0.4166666666666667,29,137,53.66666666666666,0.5487804878048781,0.5947810886886341,0.0021339950372208,0.4025483790566393,0.2096769739006896,0.9979164285189353,0.9999999999869336,58.05,13.4,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,191,450,False,False,0.6482694211254723,0.9648514851485148,False,False,0.3968111321489428,0.4477250033168306,False,False,0.3220551008933754,0.3440447964485698,False,False,0.3022461344204025,0.3273722788890361,False,False,0.4368351012722074,0.4838709677419354,False,False,未进入候选范围审阅,False,False,False,Nanorod / Chemical engineering / Hydrothermal circulation,未进入候选范围审阅
N0072,Converters / Voltage droop / Voltage source,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,1,11973,0.0001227194633068,0,11985,4.086636697997548e-05,2,9992,0.0002440929505955,3,7998,0.0004243452958292,2,7996,0.0003031772980839,1,0,3.0029452671193653,3,5,1.6666666666666667,0.0002364348711349,0.5190413018087975,0.2891971809586143,-0.3438240667603782,4,0,3,3,0.0001358929269608,0,0,0.0,2,4,2.0,1.0,0.3449034140361047,0.0001819685690653,0.6743992324455386,0.1108749309202682,0.7402672878784219,0.9999999999869336,4.680000000000001,48.16,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | trend | peak | lower95 | qvalue,494,270,False,False,0.6150769498445509,2.8945544554455447,False,False,0.520021188208316,3.0061535936987203,False,False,0.6252116952907171,2.958785249457701,False,False,2.2009243139418917,2.9463505100013245,False,False,0.8180285447958673,3.0,False,False,未进入候选范围审阅,False,False,False,Converters / Voltage droop / Voltage source,未进入候选范围审阅
N0073,Annealing (glass) / Metallurgy / Composite material,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,10,11973,0.0008590362431481,13,11985,0.0011033919084593,9,9992,0.0009275532122632,11,7998,0.0013942774005819,16,7996,0.0020009701673538,10,13,0.7785413655494651,3,33,11.0,0.0011417408404348,0.7523916222712955,0.4293098703636214,-0.0383695255988922,2,0,3,32,0.0009633271212902,1,0,0.0833333333333333,26,70,21.666666666666668,1.1911764705882353,0.332618369609362,0.0011083540115798,0.7750558343030817,0.3875032411841211,0.7787605366037389,0.9999999999869336,20.840000000000003,40.38,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,426,314,False,False,1.0173975674941298,0.9648514851485148,False,False,0.75363492116205,0.7793731539218904,False,False,0.8282974394956317,0.7495589298626174,False,False,0.6998202530497271,0.5892701020002649,False,False,0.4736207456333682,0.5294117647058824,False,False,未进入候选范围审阅,False,False,False,Annealing (glass) / Metallurgy / Composite material,未进入候选范围审阅
N0074,Electric power transmission / Transmission line / Transmission (telecommunications),待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,19,11973,0.0015953530229894,15,11985,0.0012668573763792,11,9992,0.0011228275727396,21,7998,0.0026066925315227,13,7996,0.0016371574096531,19,15,1.2592996281468305,3,47,15.666666666666666,0.0016654591602139,0.957905820269132,0.6120219410984629,0.1756224602228648,3,2,3,45,0.0013283459907027,3,0,0.25,24,68,24.666666666666668,0.974025974025974,0.3539736462708882,0.001571546732837,1.015148318312758,0.5992302365739198,0.4823809202480223,0.9999999999869336,33.68,61.1,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | peak | lower95 | qvalue,346,197,False,False,0.7768939761802799,1.042039603960396,False,False,0.9595612622136516,1.260645055422044,False,False,0.9341086839656388,1.5498398925730812,False,False,0.8478099040427929,1.3237226928991457,False,False,1.0738988696361444,1.9333333333333331,False,False,未进入候选范围审阅,False,False,False,Electric power transmission / Transmission line / Transmission (telecommunications),未进入候选范围审阅
N0075,Carbon nanotube / Carbon nanofiber / Nanofiber,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,14,11973,0.0011862881452998,15,11985,0.0012668573763792,18,9992,0.0018062878344073,13,7998,0.0016367604267701,9,7996,0.0011520737327188,14,15,0.9364022875963612,3,46,15.333333333333334,0.0015699685458522,0.7556126830909751,0.6567547667114059,-0.2102222962062585,3,2,3,47,0.0014198111186954,5,0,0.4166666666666667,19,89,33.333333333333336,0.5825242718446602,0.5341237891112979,0.0015384615384615,0.771087294444899,0.4276329969571887,0.814364264724964,0.9999999999869336,48.79,37.75,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | trend | peak | lower95 | qvalue,253,328,False,False,0.98676008657986,1.191875364006989,False,False,0.7568803258663055,0.9374027335189556,False,False,0.7991458006308854,0.9132053239066976,False,False,1.632380120319045,1.28430663256468,False,False,0.9450720679912956,1.5333333333333334,False,False,未进入候选范围审阅,False,False,False,Carbon nanotube / Carbon nanofiber / Nanofiber,未进入候选范围审阅
N0076,Fabrication / Electrospinning / Composite material,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,38,11973,0.0031497995582099,38,11985,0.0031467102574581,17,9992,0.0017086506541691,15,7998,0.0018792434529582,13,7996,0.0016371574096531,38,38,1.000981755706455,3,70,23.33333333333333,0.0022448681215285,1.4031111796737843,1.000981755706455,0.3058174253047512,3,4,3,93,0.002668386823279,10,2,0.8333333333333334,88,199,52.66666666666666,1.658385093167702,0.4970349988045955,0.0023325062034739,1.3503927893176624,0.9117586144435466,0.0629406627073375,0.342068819061617,76.77000000000001,75.17999999999999,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | active_years | current_volume,recent_growth | peak | lower95 | qvalue,84,116,False,False,1.492156751193232,1.2341123647248446,False,False,1.4052413058102575,1.0020511978995734,False,False,1.4237918899812445,1.0148490469154434,False,False,1.5942878542356385,1.027796689535346,False,False,1.458571209852828,1.03921568627451,False,False,未进入候选范围审阅,False,False,False,Fabrication / Electrospinning / Composite material,未进入候选范围审阅
N0077,Microgrid / Voltage droop / Automatic frequency control,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,62,11973,0.00511331097112,66,11985,0.0054352268083367,71,9992,0.0069810583870337,48,7998,0.005880213385063,58,7996,0.0070943487751637,62,66,0.940772326791781,3,185,61.66666666666666,0.0060988328601445,0.8384081164996626,0.7207583293650545,-0.1556767013561866,2,4,3,199,0.0058431987221635,12,3,1.0,113,288,105.33333333333331,1.072100313479624,0.4331864471188524,0.0061373035566583,0.8331526905773724,0.6255023247212208,0.8851438981239037,0.9999999999869336,85.39,41.86,False,False,近期份额下降,2026Q2,True,False,,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,46,306,False,False,0.6994639965674326,0.8226628452318916,True,False,0.8397926036316488,0.9417774416349374,False,False,0.8362455825910111,0.935684224187478,False,False,0.6676870229495903,0.8070861133006929,False,False,0.7925434847515245,0.8876404494382023,False,False,有样本依据的条件性跟踪方向,True,False,False,微电网控制与通信安全,四篇样本明确微电网控制、实际能源管理或其通信安全；三篇可用摘要有相应任务，未外推到所有通用控制算法。
N0078,Electrocatalyst / Oxygen reduction reaction / Reversible hydrogen electrode,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,43,11973,0.0035588644358995,51,11985,0.0042092357989374,52,9992,0.0051259519625073,44,7998,0.0053952473326867,41,7996,0.005032743148193,43,51,0.8454894441404037,3,147,49.0,0.0049101450313771,0.7247982316525104,0.6596295251078507,-0.1824373706288531,1,4,3,146,0.0042980173991147,12,3,1.0,104,308,113.33333333333331,0.9183673469387756,0.620654053554754,0.0048800661703887,0.7292656106783959,0.5200215852151052,0.964712332580546,0.9999999999869336,93.5,32.230000000000004,False,False,近期份额下降,2026Q2,False,False,annual_volume | current_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,15,358,False,False,0.8329364061745903,0.9648514851485148,False,False,0.7260084155916238,0.8463927593909016,False,False,0.6932064351929211,0.8201545077444153,False,False,0.8437664972182223,0.9821168366671084,False,False,0.7720480297095855,0.9682539682539684,False,False,未进入候选范围审阅,False,False,False,Electrocatalyst / Oxygen reduction reaction / Reversible hydrogen electrode,未进入候选范围审阅
N0079,Photochemistry / Visible spectrum / Fluorescence,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,3,11973,0.0002863454143827,10,11985,0.0008581937065794,9,9992,0.0009275532122632,10,7998,0.0012730358874878,7,7996,0.0009095318942517,3,10,0.333660585235485,3,29,9.666666666666666,0.0010195942687768,0.2808425107432487,0.2249311407455889,-0.5876756699329473,0,0,3,22,0.0006906974444084,1,0,0.0833333333333333,11,67,29.33333333333333,0.3956043956043956,0.49659643404984,0.0009760132340777,0.2933827169395845,0.0968734880564347,0.9918425738011318,0.9999999999869336,22.89,5.970000000000001,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,412,478,False,False,0.3216263990768922,0.2539082855653987,False,False,0.2009397525223619,0.2385836185475174,False,False,0.2893641101984203,0.3287539166064112,False,False,0.482463019980034,0.5288321428207505,False,False,0.4285152350204053,0.411764705882353,False,False,未进入候选范围审阅,False,False,False,Photochemistry / Visible spectrum / Fluorescence,未进入候选范围审阅
