category_id,name,block,start_quarter,end_quarter,papers,background,share
C0391,水力发电与水轮机系统,1,2024Q3,2025Q2,620,337646,0.0018356847651477275
C0392,电网电压无功与多目标运行优化,1,2024Q3,2025Q2,63,337646,0.00018785815082494875
C0393,配位化学与分子晶体结构,1,2024Q3,2025Q2,948,337646,0.0028060386780702972
C0394,电力负荷需求与电价预测,1,2024Q3,2025Q2,1070,337646,0.003166962999340278
C0395,纳米材料热传导与热管理,1,2024Q3,2025Q2,638,337646,0.0018889358945154296
C0396,转写词与文本质量干扰的跨学科混杂,1,2024Q3,2025Q2,265,337646,0.0007854541581736046
C0397,风机发电装置与机舱结构,1,2024Q3,2025Q2,1,337646,4.437594113975167e-06
C0398,锌锆系及其他无机纳米材料,1,2024Q3,2025Q2,796,337646,0.002356362474520814
C0399,可见光催化材料与反应,1,2024Q3,2025Q2,1066,337646,0.003155129415036344
C0400,分类算法与跨领域技术文本混合,1,2024Q3,2025Q2,607,337646,0.0017972256161599427
C0401,期刊会议索引与出版信息,1,2024Q3,2025Q2,412,337646,0.001220338381343171
C0402,晶格声子热输运与热膨胀,1,2024Q3,2025Q2,908,337646,0.0026877028350309595
C0403,汽车技术产品与零部件资讯,1,2024Q3,2025Q2,206,337646,0.0006109087896905813
C0404,空调系统与能效控制装置,1,2024Q3,2025Q2,34,337646,0.00010206466462142885
C0405,群智能与多目标优化算法,1,2024Q3,2025Q2,839,337646,0.0024835735057881017
C0406,结构基础抗震与工程力学,1,2024Q3,2025Q2,292,337646,0.0008653308522251576
C0407,水系锌电池负极及界面稳定,1,2024Q3,2025Q2,1638,337646,0.004847331970498875
C0408,配电网重构与优化运行,1,2024Q3,2025Q2,796,337646,0.002356362474520814
C0409,氢氦在材料中的扩散与相互作用,1,2024Q3,2025Q2,754,337646,0.002232109839329509
C0410,沸石硅基及多孔材料合成,1,2024Q3,2025Q2,662,337646,0.001959937400339032
C0411,清洗清扫与净化装置混合,1,2024Q3,2025Q2,9,337646,2.8104762721842726e-05
C0412,质子交换膜燃料电池运行与建模,1,2024Q3,2025Q2,661,337646,0.001956979004263049
C0413,二次电池正极活性材料,1,2024Q3,2025Q2,7,337646,2.2187970569875835e-05
C0414,多孔介质两相流与界面润湿,1,2024Q3,2025Q2,636,337646,0.0018830191023634626
C0415,林木育种栽培与植物生产,1,2024Q3,2025Q2,308,337646,0.0009126651894408928
C0416,晶体生长结构与性质,1,2024Q3,2025Q2,594,337646,0.0017587664671721579
C0417,固体氧化物电解池与可逆电化学单元,1,2024Q3,2025Q2,738,337646,0.002184775502113774
C0418,通用信息管理与软件系统,1,2024Q3,2025Q2,281,337646,0.0008327884953893397
C0419,聚合物气凝胶与复合材料,1,2024Q3,2025Q2,908,337646,0.0026877028350309595
C0420,碳化硅功率半导体器件,1,2024Q3,2025Q2,705,337646,0.00208714843160632
C0421,柴油机及多燃料内燃机性能,1,2024Q3,2025Q2,399,337646,0.0011818792323553863
C0422,配电网规划运行与配置方法,1,2024Q3,2025Q2,19,337646,5.7688723481677176e-05
C0423,气候变化适应与社会经济政策,1,2024Q3,2025Q2,1380,337646,0.004084065782895146
C0424,硅系半导体加工与材料性质,1,2024Q3,2025Q2,549,337646,0.001625638643752903
C0425,巡检机器人与自主移动装置,1,2024Q3,2025Q2,234,337646,0.0006937438798181178
C0426,太阳能光热及光伏光热系统,1,2024Q3,2025Q2,1086,337646,0.0032142973365560127
C0427,通用电气工程应用与技术资料,1,2024Q3,2025Q2,259,337646,0.0007677037817177039
C0428,固废电子废物回收与处置,1,2024Q3,2025Q2,688,337646,0.0020368556983146016
C0429,磁性材料与铁氧体磁学,1,2024Q3,2025Q2,725,337646,0.002146316353125989
C0430,电力系统电磁暂态与实时仿真,1,2024Q3,2025Q2,260,337646,0.0007706621777936874
C0431,电池负极储能材料与储氢材料混合,1,2024Q3,2025Q2,1001,337646,0.00296283367009742
C0432,电机驱动控制方法与装置,1,2024Q3,2025Q2,27,337646,8.135589208954473e-05
C0433,风电功率预测与状态监测混合,1,2024Q3,2025Q2,68,337646,0.00020265013120486597
C0434,风电光伏项目建设与扶持政策,1,2024Q3,2025Q2,8,337646,2.5146366645859282e-05
C0435,智能电表物联网与用能监测,1,2024Q3,2025Q2,596,337646,0.0017646832593241249
C0436,钠离子电池电极材料,1,2024Q3,2025Q2,2118,337646,0.006267362086970928
C0437,矿物岩石与黏土性质,1,2024Q3,2025Q2,647,337646,0.0019155614591992805
C0438,电力设备数据诊断与异常检测,1,2024Q3,2025Q2,21,337646,6.360551563364406e-05
C0439,电气化铁路牵引与供电,1,2024Q3,2025Q2,284,337646,0.00084166368361729
C0440,铜基硫族薄膜与光伏吸收材料,1,2024Q3,2025Q2,319,337646,0.0009452075462767106
C0441,二次电池电解液添加剂与配方,1,2024Q3,2025Q2,71,337646,0.0002115253194328163
C0442,能源专项监管与企业整改公告,1,2024Q3,2025Q2,6,337646,1.922957449389239e-05
C0443,建筑能效与居民供热用能,1,2024Q3,2025Q2,1092,337646,0.0032320477130119134
C0444,通用计算硬件接口与电子系统,1,2024Q3,2025Q2,227,337646,0.0006730351072862337
C0445,雷电电磁场与天体物理混合,1,2024Q3,2025Q2,388,337646,0.0011493368755195682
C0446,电力扰动孤岛及异常识别算法,1,2024Q3,2025Q2,1233,337646,0.0036491815597255793
C0447,电力安全风险与故障预警系统,1,2024Q3,2025Q2,46,337646,0.0001375654175332302
C0448,水资源调度灌溉与水能利用,1,2024Q3,2025Q2,617,337646,0.0018268095769197771
C0449,电池单体壳体与组件结构,1,2024Q3,2025Q2,20,337646,6.064711955766062e-05
C0450,液压泵阀与流体传动,1,2024Q3,2025Q2,516,337646,0.0015280115732454493
C0451,电力系统暂态电压与稳定性分析,1,2024Q3,2025Q2,838,337646,0.0024806151097121185
C0452,风光储及混合能源系统配置,1,2024Q3,2025Q2,1068,337646,0.0031610462071883106
C0453,电机制造与通用装配装置混合,1,2024Q3,2025Q2,4,337646,1.3312782341925501e-05
C0454,木材加工与木质资源利用,1,2024Q3,2025Q2,319,337646,0.0009452075462767106
C0455,污染物吸附氧化与分离,1,2024Q3,2025Q2,935,337646,0.0027675795290825127
C0456,电极组件与活性材料加工,1,2024Q3,2025Q2,19,337646,5.7688723481677176e-05
C0457,电网状态估计相量测量与系统分析,1,2024Q3,2025Q2,456,337646,0.0013505078086864426
C0458,气固流动分离与杂项工艺混合,1,2024Q3,2025Q2,400,337646,0.0011848376284313697
C0459,钛合金陶瓷与MAX相材料,1,2024Q3,2025Q2,827,337646,0.0024480727528763007
C0460,电场空间电荷与界面建模,1,2024Q3,2025Q2,609,337646,0.0018031424083119097
C0461,电催化制氨与氮循环反应,1,2024Q3,2025Q2,1524,337646,0.004510074817836761
C0462,超导电力装置与故障限流,1,2024Q3,2025Q2,349,337646,0.001033959428556214
C0463,区域供热预测与热系统建模,1,2024Q3,2025Q2,624,337646,0.0018475183494516612
C0464,潜热及热化学储热系统,1,2024Q3,2025Q2,852,337646,0.0025220326547758867
C0465,功率因数校正与变流器电流控制,1,2024Q3,2025Q2,746,337646,0.0022084426707216416
C0466,新能源汽车产业与推广政策,1,2024Q3,2025Q2,10,337646,3.106315879782617e-05
C0467,燃料电池电堆与系统装置,1,2024Q3,2025Q2,6,337646,1.922957449389239e-05
C0468,网络攻击检测与信息安全,1,2024Q3,2025Q2,1715,337646,0.0050751284683495995
C0469,燃料电池技术与固体氧化物电池,1,2024Q3,2025Q2,370,337646,0.0010960857461518663
C0470,电力储能系统集成与运行装置,1,2024Q3,2025Q2,14,337646,4.289674310175995e-05
C0471,风力机叶片塔架与气动结构,1,2024Q3,2025Q2,17,337646,5.177193132971028e-05
C0472,多电平逆变器拓扑与调制,1,2024Q3,2025Q2,746,337646,0.0022084426707216416
C0473,二氧化碳地质封存与驱油,1,2024Q3,2025Q2,1333,337646,0.003945021167323924
C0474,焦炭钙基反应与无机工艺材料混合,1,2024Q3,2025Q2,617,337646,0.0018268095769197771
C0475,钢铁合金腐蚀与耐蚀性能,1,2024Q3,2025Q2,810,337646,0.002397780019584582
C0476,工业废水处理与电化学净化,1,2024Q3,2025Q2,1219,337646,0.003607764014661811
C0477,节能审查与碳排放评价政策,1,2024Q3,2025Q2,11,337646,3.402155487380962e-05
C0478,抗菌生物医用纳米材料,1,2024Q3,2025Q2,1382,337646,0.004089982575047112
C0479,电机绕组线圈与电磁部件,1,2024Q3,2025Q2,2,337646,7.395990189958612e-06
C0480,燃气轮机与航空发动机装置,1,2024Q3,2025Q2,10,337646,3.106315879782617e-05
C0481,微生物燃料电池与生物产电,1,2024Q3,2025Q2,701,337646,0.0020753148473023867
C0482,半导体光电探测器,1,2024Q3,2025Q2,1485,337646,0.004394697370873407
C0483,电催化氧化还原与催化材料综述,1,2024Q3,2025Q2,1109,337646,0.003282340446303632
C0484,配电系统供电设备与可靠性,1,2024Q3,2025Q2,669,337646,0.0019806461728709163
C0485,锂钠储能负极纳米材料,1,2024Q3,2025Q2,893,337646,0.002643326893891208
C0486,能源发展可及性与能源贫困,1,2024Q3,2025Q2,1815,337646,0.005370968075947944
C0487,电池冷却与散热,1,2024Q3,2025Q2,805,337646,0.0023829880392046646
C0488,电池低温预热,1,2024Q3,2025Q2,27,337646,8.135589208954473e-05
C0489,海上风电开发与技术经济,1,2024Q3,2025Q2,39,337646,0.00011685664500134607
C0490,风能资源评估与选址,1,2024Q3,2025Q2,126,337646,0.00037423710361190576
C0491,电池电极涂布与辊压,1,2024Q3,2025Q2,3,337646,1.0354386265942057e-05
C0492,光生物制氢,1,2024Q3,2025Q2,3,337646,1.0354386265942057e-05
C0493,光催化制氢,1,2024Q3,2025Q2,1498,337646,0.004433156519861192
C0494,聚合物介电储能,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0495,聚合物电气绝缘,1,2024Q3,2025Q2,3,337646,1.0354386265942057e-05
C0496,集成电路与功率模块封装,1,2024Q3,2025Q2,4,337646,1.3312782341925501e-05
C0497,藻类生物燃料,1,2024Q3,2025Q2,6,337646,1.922957449389239e-05
C0498,生物能源生命周期与可持续性,1,2024Q3,2025Q2,228,337646,0.0006759935033622171
C0499,电磁能量采集,1,2024Q3,2025Q2,39,337646,0.00011685664500134607
C0500,压电能量采集,1,2024Q3,2025Q2,77,337646,0.00022927569588871696
C0501,钠电池电解液与界面,1,2024Q3,2025Q2,269,337646,0.0007972877424775384
C0502,潮汐与潮流能开发,1,2024Q3,2025Q2,29,337646,8.727268424151162e-05
C0503,充电设施散热,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0504,电动汽车充电并网影响,1,2024Q3,2025Q2,109,337646,0.0003239443703201872
C0505,石油产业投资与经营,1,2024Q3,2025Q2,3,337646,1.0354386265942057e-05
C0506,石油价格与市场经济,1,2024Q3,2025Q2,161,337646,0.0004777809662713263
C0507,污水污泥营养元素回收,1,2024Q3,2025Q2,1,337646,4.437594113975167e-06
C0508,污泥脱水与调理,1,2024Q3,2025Q2,5,337646,1.6271178417908947e-05
C0509,太阳能热水与供热装置,1,2024Q3,2025Q2,114,337646,0.00033873635070010445
C0510,光催化二氧化碳还原,1,2024Q3,2025Q2,680,337646,0.002013188529706734
C0511,电池装配工装与制造设备,1,2024Q3,2025Q2,1,337646,4.437594113975167e-06
C0512,无线充电器与装置,1,2024Q3,2025Q2,92,337646,0.00027365163702846863
C0513,天然气水合物生成与分解,1,2024Q3,2025Q2,49,337646,0.00014644060576118052
C0514,煤气化工艺与反应,1,2024Q3,2025Q2,77,337646,0.00022927569588871696
C0515,膜法海水淡化,1,2024Q3,2025Q2,141,337646,0.00041861304475165743
C0516,分离膜污染与清洗,1,2024Q3,2025Q2,227,337646,0.0006730351072862337
C0517,配电网需求响应与柔性调度,1,2024Q3,2025Q2,98,337646,0.0002914020134843693
C0518,电池电极粘结剂,1,2024Q3,2025Q2,160,337646,0.0004748225701953429
C0519,电池隔膜制备与改性,1,2024Q3,2025Q2,70,337646,0.00020856692335683287
C0520,凝胶聚合物锂电解质,1,2024Q3,2025Q2,108,337646,0.0003209859742442038
C0521,固态聚合物锂电解质,1,2024Q3,2025Q2,241,337646,0.0007144526523500019
C0522,销售电价与用户电费政策,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0523,输配电价监管政策,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0524,储能运行调度与收益,1,2024Q3,2025Q2,86,337646,0.000255901260572568
C0525,储能容量配置与选址,1,2024Q3,2025Q2,63,337646,0.00018785815082494875
C0526,厌氧发酵生物制氢,1,2024Q3,2025Q2,62,337646,0.0001848997547489653
C0527,碳税与环境税费,1,2024Q3,2025Q2,272,337646,0.0008061629307054887
C0528,可再生能源补贴机制,1,2024Q3,2025Q2,6,337646,1.922957449389239e-05
C0529,钙钛矿吸收层结晶与成膜,1,2024Q3,2025Q2,80,337646,0.00023815088411666732
C0530,钙钛矿电池界面、钝化与传输层,1,2024Q3,2025Q2,1096,337646,0.0032438812973158474
C0531,钙钛矿电池稳定性与衰减,1,2024Q3,2025Q2,27,337646,8.135589208954473e-05
C0532,钙钛矿叠层太阳能电池,1,2024Q3,2025Q2,332,337646,0.0009836666952644955
C0533,氮化镓功率与结器件,1,2024Q3,2025Q2,224,337646,0.0006641599190582834
C0534,氢能技术经济与生命周期,1,2024Q3,2025Q2,291,337646,0.0008623724561491741
C0535,燃料电池供气与空压控制,1,2024Q3,2025Q2,18,337646,5.473032740569373e-05
C0536,燃料电池水管理,1,2024Q3,2025Q2,25,337646,7.543909993757785e-05
C0537,其他材料光催化污染物降解,1,2024Q3,2025Q2,3160,337646,0.009350010798145677
C0538,智能电网通信架构,1,2024Q3,2025Q2,38,337646,0.00011389824892536262
C0539,配电网谐波与电能质量治理,1,2024Q3,2025Q2,76,337646,0.00022631729981273353
C0540,配电网电压无功优化,1,2024Q3,2025Q2,91,337646,0.0002706932409524852
C0541,光伏组件退化与寿命,1,2024Q3,2025Q2,30,337646,9.023108031749507e-05
C0542,光伏组件故障与缺陷检测,1,2024Q3,2025Q2,191,337646,0.0005665328485508297
C0543,加氢站与氢气加注,1,2024Q3,2025Q2,86,337646,0.000255901260572568
C0544,厌氧污水处理反应器,1,2024Q3,2025Q2,13,337646,3.9938347025776506e-05
C0545,电动汽车有序充放电调度,1,2024Q3,2025Q2,104,337646,0.00030915238994027
C0546,永磁电机磁路与结构设计,1,2024Q3,2025Q2,18,337646,5.473032740569373e-05
C0547,建筑冷却与被动降温,1,2024Q3,2025Q2,7,337646,2.2187970569875835e-05
C0548,输配电线路故障检测与定位,1,2024Q3,2025Q2,85,337646,0.00025294286449658454
C0549,开关设备故障检测,1,2024Q3,2025Q2,33,337646,9.91062685454454e-05
C0550,变压器故障诊断,1,2024Q3,2025Q2,161,337646,0.0004777809662713263
C0551,燃气轮机热力性能,1,2024Q3,2025Q2,104,337646,0.00030915238994027
C0552,微电网能量管理与经济调度,1,2024Q3,2025Q2,419,337646,0.0012410471538750552
C0553,电动汽车推广与购买行为,1,2024Q3,2025Q2,401,337646,0.001187796024507353
C0554,电动汽车整车能耗与续航,1,2024Q3,2025Q2,66,337646,0.00019673333905289908
C0555,锌空气电池,1,2024Q3,2025Q2,327,337646,0.0009688747148845782
C0556,水系锌离子电池,1,2024Q3,2025Q2,1307,337646,0.003868102869348354
C0557,TiO₂光催化污染物降解,1,2024Q3,2025Q2,580,337646,0.0017173489221083897
C0558,油水分离界面与膜材料,1,2024Q3,2025Q2,78,337646,0.00023223409196470042
C0559,大气集水与雾水采集,1,2024Q3,2025Q2,13,337646,3.9938347025776506e-05
C0560,二氧化碳水合物形成与分离,1,2024Q3,2025Q2,222,337646,0.0006582431269063165
C0561,蒸汽压缩制冷循环,1,2024Q3,2025Q2,38,337646,0.00011389824892536262
C0562,制冷工质及其热物性,1,2024Q3,2025Q2,6,337646,1.922957449389239e-05
C0563,电力线载波通信,1,2024Q3,2025Q2,13,337646,3.9938347025776506e-05
C0564,波浪能转换装置,1,2024Q3,2025Q2,295,337646,0.000874206040453108
C0565,二氧化碳干重整制合成气,1,2024Q3,2025Q2,40,337646,0.00011981504107732952
C0566,蒸汽重整制氢与合成气,1,2024Q3,2025Q2,49,337646,0.00014644060576118052
C0567,石墨烯结构复合材料,1,2024Q3,2025Q2,5,337646,1.6271178417908947e-05
C0568,石墨烯分离膜,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0569,餐厨垃圾或污泥厌氧消化,1,2024Q3,2025Q2,195,337646,0.0005783664328547635
C0570,畜禽粪便与农业残余厌氧消化,1,2024Q3,2025Q2,64,337646,0.00019081654690093219
C0571,光伏电池与组件制造工艺,1,2024Q3,2025Q2,32,337646,9.614787246946195e-05
C0572,碳排放交易机制,1,2024Q3,2025Q2,245,337646,0.0007262862366539357
C0573,电连接器与接线端子,1,2024Q3,2025Q2,1,337646,4.437594113975167e-06
C0574,电力市场机制与制度设计,1,2024Q3,2025Q2,32,337646,9.614787246946195e-05
C0575,产消者能源交易,1,2024Q3,2025Q2,136,337646,0.0004038210643717402
C0576,碱性水电解制氢,1,2024Q3,2025Q2,280,337646,0.0008298300993133563
C0577,质子交换膜水电解制氢,1,2024Q3,2025Q2,355,337646,0.0010517098050121145
C0578,光伏电池与组件模型参数辨识,1,2024Q3,2025Q2,76,337646,0.00022631729981273353
C0579,电机转子结构与制造,1,2024Q3,2025Q2,2,337646,7.395990189958612e-06
C0580,电机定子结构与制造,1,2024Q3,2025Q2,2,337646,7.395990189958612e-06
C0581,微电网下垂控制与功率分配,1,2024Q3,2025Q2,93,337646,0.00027661003310445206
C0582,微电网孤岛切换与动态控制,1,2024Q3,2025Q2,165,337646,0.0004896145505752602
C0583,碳化硅陶瓷结构材料,1,2024Q3,2025Q2,57,337646,0.00017010777436904807
C0584,聚合物有机太阳能电池,1,2024Q3,2025Q2,150,337646,0.00044523860943550844
C0585,有机光伏印刷与规模制造,1,2024Q3,2025Q2,4,337646,1.3312782341925501e-05
C0586,小分子有机太阳能电池,1,2024Q3,2025Q2,73,337646,0.0002174421115847832
C0587,太阳辐照度预测估算,1,2024Q3,2025Q2,292,337646,0.0008653308522251576
C0588,电网接地与地网安全,1,2024Q3,2025Q2,11,337646,3.402155487380962e-05
C0589,输电线路雷击与防雷,1,2024Q3,2025Q2,24,337646,7.24807038615944e-05
C0590,非钙钛矿多结太阳能电池,1,2024Q3,2025Q2,93,337646,0.00027661003310445206
C0591,电池等效电路与参数辨识,1,2024Q3,2025Q2,36,337646,0.00010798145677339574
C0592,电池荷电状态估计,1,2024Q3,2025Q2,537,337646,0.0015901378908411016
C0593,电池健康状态与寿命预测,1,2024Q3,2025Q2,717,337646,0.0021226491845181216
C0594,能源安全与转型战略,1,2024Q3,2025Q2,39,337646,0.00011685664500134607
C0595,电网短路电流计算,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0596,聚变加热与中性束注入,1,2024Q3,2025Q2,2,337646,7.395990189958612e-06
C0597,电动汽车充电负荷预测,1,2024Q3,2025Q2,67,337646,0.00019969173512888251
C0598,锂资源提取与分离,1,2024Q3,2025Q2,449,337646,0.0013297990361545585
C0599,电气设备温度监测与控制,1,2024Q3,2025Q2,0,337646,1.4791980379917224e-06
C0600,直接空气捕碳,1,2024Q3,2025Q2,98,337646,0.0002914020134843693
C0601,铜基热电材料,1,2024Q3,2025Q2,49,337646,0.00014644060576118052
C0602,摩擦纳米发电机,1,2024Q3,2025Q2,403,337646,0.00119371281665932
C0603,ZnO光催化污染物降解,1,2024Q3,2025Q2,302,337646,0.0008949148129849921
